source,metric,human_n,human_mean,human_std,machine_n,machine_mean,machine_std,difference,abs_difference,u_statistic,u_p_value,cohens_d,effect_size,significant_005,significant_001,characteristic_of
fakebr,adverb (Adverbs),10,7.907252100914937,2.7118249123504463,10,9.484415603956641,1.3691483217386835,-1.5771635030417048,1.5771635030417048,28.0,0.10410988966022681,-0.7342174658197095,medium,False,False,machine
fakebr,assent (Assent),10,0.19819213045019496,0.31213520712429765,10,0.03289473684210527,0.0986842105263158,0.1652973936080897,0.1652973936080897,65.0,0.14971082418939283,0.7140860450716069,medium,False,False,human
fakebr,pronoun (Pronouns),10,17.322974418467854,4.408943114977812,10,14.871475292054168,2.0492703707751363,2.4514991264136867,2.4514991264136867,62.0,0.3846730627355087,0.7130807732728764,medium,False,False,human
fakebr,ipron (Impersonal Pronouns),10,13.901704985904862,3.1361829050553696,10,12.205667915704186,1.3514575202814219,1.696037070200676,1.696037070200676,80.0,0.025748080821108063,0.7023641206375012,medium,True,False,human
fakebr,motion (Motion),10,3.4131113999789897,1.1205970731453374,10,4.09217506626206,0.9431338374058307,-0.6790636662830702,0.6790636662830702,38.0,0.3846730627355087,-0.6556734918928138,medium,False,False,machine
fakebr,relig (Religion),10,0.05357142857142857,0.16071428571428573,10,0.16877949547253396,0.1973763039373862,-0.11520806690110538,0.11520806690110538,31.5,0.09343513060919743,-0.6401115621497111,medium,False,False,machine
fakebr,compare (Comparisons),10,1.8518552860699646,1.4790532240828544,10,2.560644576532181,0.7405092446367818,-0.7087892904622164,0.7087892904622164,30.0,0.1401665724324623,-0.6060073305119125,medium,False,False,machine
fakebr,we (We),10,0.1805654023395959,0.3113158977848816,10,0.36388657093714183,0.3195010101646445,-0.18332116859754594,0.18332116859754594,31.5,0.1459909260499379,-0.5811693888592455,medium,False,False,machine
fakebr,i (I),10,0.27895495593515396,0.4909113845387157,10,0.06302521008403361,0.1890756302521008,0.21592974585112035,0.21592974585112035,60.5,0.2795593530933159,0.5804819138778827,medium,False,False,human
fakebr,leisure (Leisure),10,1.0970154931219163,1.495285417288213,10,0.4348983871380362,0.6779286761897138,0.6621171059838801,0.6621171059838801,58.0,0.5624049275942742,0.5703387710989782,medium,False,False,human
fakebr,body (Body),10,0.6201263406779404,0.8599683968234941,10,0.2687283483881311,0.2868140390856821,0.3513979922898093,0.3513979922898093,61.0,0.41219111195197744,0.5481874744394695,medium,False,False,human
fakebr,risk (Risk),10,1.7337913530530837,1.160995076049631,10,2.245088145981484,0.6315837394176034,-0.5112967929284005,0.5112967929284005,40.0,0.47267559351158717,-0.5470985097206191,medium,False,False,machine
fakebr,dictionary_coverage,10,71.18464754195399,6.5385628388300585,10,68.44986736889061,2.7350040046538475,2.7347801730633847,2.7347801730633847,65.0,0.27303633975118835,0.5456857873992236,medium,False,False,human
fakebr,feel (Feel),10,0.7848896484024517,0.7088282762249731,10,0.4583645056443874,0.48244994110814515,0.32652514275806427,0.32652514275806427,63.0,0.3410478297090864,0.5385551886020095,medium,False,False,human
fakebr,friend (Friends),10,0.711246456670111,0.6670750260425926,10,0.4384196679022493,0.29061016059326295,0.2728267887678617,0.2728267887678617,56.0,0.6764349997242503,0.5302641395627494,medium,False,False,human
