source,metric,human_n,human_mean,human_std,machine_n,machine_mean,machine_std,shapiro_p_human,shapiro_p_machine,t_statistic,t_p_value,u_statistic,u_p_value,cohens_d,effect_size
fakebr,negemo (Negative Emotions),14,2.5670375693039866,1.6324696044486067,14,2.7282428137357644,1.816197512442507,0.8050625634252047,0.023202656166815473,-0.24699687866189146,0.8068505603743282,103.0,0.8361495228371638,-0.09335604507836583,negligible
fakebr,anx (Anx),14,0.3612512080082286,0.5134813148503736,14,0.5160671418417512,0.677805249587554,0.0008521429460575094,0.001870868802301686,-0.6812171826683323,0.5017569387271673,83.0,0.4763666623354891,-0.2574758934520667,small
fakebr,anger (Anger),14,0.8761247692353243,0.8838714350995182,14,1.0421776713770055,0.6906070270275311,0.030757221442441522,0.5570676627602033,-0.5539127745351272,0.5843715163251483,76.5,0.3339319393021003,-0.2093593499202482,small
fakebr,sad (Sad),14,0.6728828125465872,0.8166784320634062,14,0.1934026322384028,0.3614867423934873,0.003139304644866886,5.079483901262577e-05,2.0087792587833535,0.05505095682902751,132.0,0.08797651778361636,0.7592471939379163,medium
fakebr,social (Social),14,7.656284641097963,3.6310312828186677,14,5.841947000173245,1.4448775316849087,0.8399373216909041,0.6817481450453983,1.7371340307424559,0.09419829385876743,130.0,0.14779838390287722,0.656574948475967,medium
fakebr,family (Family),14,0.7029333342296226,0.9942212784882378,14,0.3875788136649322,0.5608270779995841,0.0011133535713299563,0.0009928293973104753,1.0336901485004828,0.31080070532421095,107.5,0.646628465692338,0.3906981522328148,small
fakebr,friend (Friends),14,0.4744123974125329,0.7085085240434503,14,0.5780497991830993,0.716956311304798,0.00021561007546369769,0.006741154761132936,-0.38470815947517534,0.7035825591058864,94.0,0.8669720801777108,-0.1454060167583844,negligible
fakebr,female (Female),14,0.7379595349144256,1.093195578814337,14,0.3419953878393516,0.5482872146637469,0.0005852440129331475,2.7301665299824965e-05,1.211429922741488,0.2366265422049902,103.0,0.8251078930523493,0.4578774723365953,small
fakebr,male (Male),14,1.7542672599015543,1.4996699764450965,14,0.6828393022234976,0.676998203047177,0.02309521531940626,0.05882485721147266,2.4364408074261354,0.021988256136141984,148.0,0.02275466768804389,0.9208880657969953,large
fakebr,cogproc (Cognitive Processes),14,10.70560534419333,3.853579188314489,14,10.318545247990913,2.182872027917811,0.8763693734096709,0.1423926962405147,0.3270003596110875,0.7462857215045755,101.0,0.9085487981709219,0.12359451859423246,negligible
fakebr,insight (Insight),14,1.468566367654484,1.0752612754200672,14,1.7508548996436868,0.8085111207924075,0.5063557749955736,0.11119899869290395,-0.7851139922742824,0.4394826956959528,79.0,0.395242574219825,-0.29674519634211965,small
fakebr,cause (Causal),14,2.9538717186497827,1.4629252586024568,14,2.9657666184807754,0.6927082303793342,0.06484656660312453,0.8357177373631627,-0.027496320118407795,0.9782738421680129,85.0,0.5656805044340061,-0.010392632143247016,negligible
fakebr,discrep (Discrepancies),14,1.776051588814667,1.1909335635113325,14,1.3997995791712812,0.8684565356093219,0.34987716314201356,0.7788877226146974,0.955122343448779,0.3483126164024232,121.0,0.30055667593580404,0.36100231320095594,small
fakebr,tentat (Tentative),14,1.7169680183641376,1.4345838492234153,14,1.672454585234884,1.0162444629063432,0.014487294310308945,0.6517430040410408,0.09473725720699278,0.9252498880415311,96.0,0.9450220361576577,0.03580731749458064,negligible
fakebr,certain (Certainty),14,1.3197831859548903,0.8556837618521254,14,1.0855097996575787,0.6107136825683503,0.6491609192054211,0.0874088260529825,0.8338217787062726,0.4119767484906203,108.5,0.6456658926340749,0.3151550091723328,small
fakebr,differ (Differentiation),14,3.1073693425747932,1.902248705318685,14,2.6946134096244783,1.1717676795356988,0.7628910858901122,0.9014879830594613,0.6912543947168798,0.4955319911860774,112.0,0.5350644544782063,0.2612696030144778,small
fakebr,percept (Perceptual Processes),14,3.5229005291484614,2.139615308103023,14,1.3972521117146677,0.7484601408346575,0.522411421051908,0.43027832231254565,3.5087483449825836,0.0016589195598623544,163.5,0.0028172238391609935,1.3261822191333401,large
fakebr,see (See),14,1.3239170641539608,1.2111273432663237,14,0.6794076619809543,0.5147831240080168,0.002028858826535038,0.11262737431805947,1.832485332306255,0.07835681099145697,130.0,0.14768748853392522,0.6926143529222724,medium
fakebr,hear (Hear),14,1.4273791998295031,1.4849971242032896,14,0.39398821719848043,0.42071985043639276,0.05185532239499048,0.018718433653522885,2.5051723037009377,0.018835607884738963,142.0,0.04208662147529927,0.9468661295656366,large
fakebr,feel (Feel),14,0.978643602639118,0.9422356613341581,14,0.39984407448052156,0.5254706962994846,0.09258613663859899,0.003500874644410077,2.0073782889113763,0.0552090352411821,134.0,0.0924561670154828,0.7587176770985526,medium
fakebr,bio (Biological Processes),14,1.2277123579892855,1.357363277964913,14,1.3795790953853886,1.7578832110773743,0.0049880446074940556,0.0002516911422615372,-0.2558522495858914,0.8000783084617203,90.0,0.7283817128525596,-0.09670306068295674,negligible
